"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교과프로그램수","교과수강학생수","특기적성프로그램수","특기적성수강학생수","프로그램수(계)","수강학생수(계)","방과후학교참여학생수","초등돌봄교실 오후돌봄운영교실수","초등돌봄교실 오후돌봄참여학생수","초등돌봄교실 저녁돌봄운영교실수","초등돌봄교실 저녁돌봄참여학생수","초등돌봄교실방과후학교 연계형돌봄운영교실수","초등돌봄교실방과후학교 연계형돌봄참여학생수","초등돌봄참여학생중 특수교육대상학생수","특수학교종일반 학급수","특수학교종일반 참여학생수","방과후학교 수익자부담금액","방과후학교 수익자부담외지원금액","초등돌봄교실 수익자부담금액","초등돌봄교실 수익자부담외지원금액"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 계양구","S040000876","인천작동초등학교","02","공립","N","","3","26","28","239","31","265","166","2","67","0","0","1","22","0","0","0","58299260","12369400","14372000","50146000"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 계양구","S040000877","인천작전초등학교","02","공립","N","","3","13","23","239","26","252","163","2","38","0","0","1","7","0","0","0","0","0","0","0"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000878","인천창신초등학교","02","공립","N","","0","0","14","287","14","287","184","2","50","0","0","1","15","3","0","0","0","0","0","0"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000879","인천천마초등학교","02","공립","N","","2","10","7","81","9","91","62","1","10","0","0","1","3","0","0","0","0","0","0","74315510"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000880","인천청천초등학교","02","공립","N","","6","80","16","153","22","233","144","2","42","0","0","1","21","1","0","0","31273010","16281720","0","48400000"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000881","인천하정초등학교","02","공립","N","","4","55","2","17","6","72","41","1","24","0","0","1","10","0","0","0","15437770","3918300","0","0"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000882","인천한길초등학교","02","공립","N","","3","40","30","361","33","401","242","3","71","0","0","1","12","1","0","0","84854480","18329200","0","163345080"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 계양구","S040000883","인천화전초등학교","02","공립","N","","6","82","27","351","33","433","286","3","76","0","0","1","18","0","0","0","10111920","2497850","2405000","3000000"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 계양구","S040000884","인천효성남초등학교","02","공립","N","","4","100","8","260","12","360","360","3","72","0","0","1","20","0","0","0","80512000","12792000","2322000","40000000"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 계양구","S040000885","인천효성동초등학교","02","공립","N","","3","13","11","66","14","79","62","2","26","0","0","1","6","0","0","0","4269410","17471000","7812200","135184490"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 계양구","S040000886","인천효성서초등학교","02","공립","N","","7","65","9","110","16","175","128","2","40","0","0","0","0","0","0","0","28064450","8440800","7548000","40000000"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 계양구","S040000887","인천효성초등학교","02","공립","N","","10","43","17","161","27","204","99","2","30","0","0","1","23","0","0","0","0","0","0","44200000"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000888","한일초등학교","02","사립","N","","44","219","72","267","116","486","267","4","80","0","0","0","0","0","0","0","276063600","600000","0","50499480"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040001041","인천축현초등학교","02","공립","N","","4","32","14","140","18","172","112","2","25","0","0","1","18","0","0","0","34710820","11186000","0","112925460"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 계양구","S040001385","인천계양초등학교상야분교장","02","공립","N","","0","0","0","0","0","0","0","1","9","0","0","0","0","3","0","0","0","0","3937950","23339000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 옹진군","S040001386","인천남부초등학교이작분교장","02","공립","N","","0","0","6","32","6","32","8","0","0","0","0","2","16","0","0","0","0","6870000","0","0"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 옹진군","S040001466","인천용현남초등학교자월분교장","02","공립","N","","3","10","2","10","5","20","5","0","0","0","0","0","0","0","0","0","0","16100000","0","0"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040001467","인천용유초등학교무의분교장","02","공립","N","","2","4","4","4","6","8","4","0","0","0","0","0","0","0","0","0","0","9840000","0","0"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040001545","인천영종초등학교금산분교장","02","공립","N","","1","23","5","90","6","113","75","1","21","1","4","0","0","2","0","0","0","10134300","3612700","20000000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 옹진군","S040001633","인천삼목초등학교장봉분교장","02","공립","N","","1","4","5","20","6","24","12","0","0","0","0","0","0","0","0","0","0","7820000","0","0"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040001635","인천서면초등학교","02","공립","N","","3","23","21","212","24","235","140","2","39","0","0","1","4","0","0","0","22207350","2311800","0","111156520"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 옹진군","S040001664","인천공항초등학교신도분교장","02","공립","N","","1","6","2","6","3","12","12","0","0","0","0","0","0","0","0","0","0","8580000","0","0"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040001719","인천신월초등학교","02","공립","N","","0","0","5","82","5","82","61","2","21","0","0","1","10","0","0","0","0","0","5418000","812000"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040001720","인천새말초등학교","02","공립","N","","10","77","32","372","42","449","322","3","46","0","0","1","15","1","0","0","63970960","13178060","0","135581000"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040001721","인천서창초등학교","02","공립","N","","6","133","13","420","19","553","341","3","72","0","0","1","12","1","0","0","13245470","0","60000000","0"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040001725","인천삼목초등학교","02","공립","N","","11","138","26","322","37","460","267","3","58","3","58","1","20","1","0","0","12199050","1224680","0","54900000"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040001726","인천봉화초등학교","02","공립","N","","6","43","15","119","21","162","109","2","37","0","0","24","15","0","0","0","18452710","11870300","5358000","45400000"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040001727","인천검암초등학교","02","공립","N","","6","86","7","48","13","134","87","2","38","0","0","1","16","2","0","0","8691200","2624300","0","48400000"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040001728","인천은지초등학교","02","공립","N","","0","0","0","0","0","0","0","2","44","0","0","0","0","0","0","0","0","0","0","0"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040001729","인천진산초등학교","02","공립","N","","0","0","0","0","0","0","0","2","28","0","0","0","0","0","0","0","20144000","7284000","0","44200000"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040001730","인천굴포초등학교","02","공립","N","","7","70","30","440","37","510","298","3","74","0","0","1","16","1","0","0","0","0","0","163892450"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040001732","인천간재울초등학교","02","공립","N","","10","167","24","512","34","679","423","4","100","4","3","3","75","4","0","0","89430870","18363260","19465500","96800000"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040001733","인천후정초등학교","02","공립","N","","0","0","10","221","10","221","171","2","44","0","0","1","14","1","0","0","42852500","2211000","21120000","48500000"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040001734","인천발산초등학교","02","공립","N","","2","47","24","488","26","535","292","2","35","0","0","1","17","0","0","0","13728140","86337660","0","0"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 계양구","S040001735","인천해서초등학교","02","공립","N","","2","50","7","122","9","172","113","1","19","0","0","2","28","1","0","0","48525540","17623370","3232000","733000"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040001789","인천먼우금초등학교","02","공립","N","","3","60","16","306","19","366","269","2","34","0","0","1","20","0","0","0","20013200","112500","70935000","484000000"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040001791","인천경서초등학교","02","공립","N","","4","107","9","311","13","418","249","2","38","0","0","1","8","1","0","0","107920670","21066020","0","113318450"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040001792","인천왕길초등학교","02","공립","N","","3","87","16","340","19","427","427","3","54","0","0","1","21","0","0","0","44844960","16828400","22995000","56900000"
